t,Icx,Icy,Icz,Imx,Imy,Imz,Bcx,Bcy,Bcz,Bmx,Bmy,Bmz,polx,poly,polz,ERROR
4.882434,0.456998,0.126134,0.555647,0.464611,0.367758,0.546616,-27.848000,-3.854000,-11.480000,-27.716914,-4.729859,-10.734136,-1.000000,-1.000000,1.000000,0.000000
4.928337,0.458035,0.110835,0.548562,0.466628,0.006591,0.542869,-27.923000,-2.731000,-11.848000,-28.075697,-3.651637,-11.117713,-1.000000,-1.000000,1.000000,0.000000
4.974358,0.459046,0.094885,0.543039,0.465763,0.007456,0.540707,-27.997000,-1.574000,-12.107000,-28.074371,-2.674603,-11.603624,-1.000000,-1.000000,1.000000,0.000000
5.022278,0.460043,0.078438,0.539152,0.467493,0.006013,0.542146,-28.069000,-0.392000,-12.254000,-28.044365,1.122334,-11.875365,-1.000000,-1.000000,1.000000,0.000000
5.070335,0.461013,0.061621,0.536947,0.468645,0.006591,0.544741,-28.139000,0.803000,-12.287000,-28.115069,1.163306,-12.119790,-1.000000,-1.000000,1.000000,0.000000
5.116621,0.461956,0.044606,0.536452,0.470807,0.008034,0.547335,-28.208000,2.001000,-12.204000,-28.344571,1.194875,-12.178823,-1.000000,-1.000000,1.000000,0.000000
5.162222,0.462886,0.027535,0.537697,0.470952,0.007743,0.552237,-28.274000,3.190000,-12.005000,-28.444399,1.251800,-12.152800,-1.000000,-1.000000,1.000000,0.000000
5.209647,0.463774,0.010579,0.540683,0.470520,0.005439,0.558433,-28.339000,4.360000,-11.692000,-28.414182,1.306123,-12.114322,-1.000000,-1.000000,1.000000,0.000000
5.257469,0.464650,0.006117,0.545380,0.472824,0.007601,0.568666,-28.402000,5.498000,-11.265000,-28.398864,3.899777,-11.832655,-1.000000,1.000000,1.000000,0.000000
5.303591,0.465498,0.022368,0.551789,0.472682,0.007023,0.577456,-28.463000,6.595000,-10.728000,-28.512971,5.007110,-11.523947,-1.000000,1.000000,1.000000,0.000000
5.348957,0.466320,0.038043,0.559851,0.474699,0.006446,0.591436,-28.521000,7.639000,-10.085000,-28.483216,6.216594,-11.072599,-1.000000,1.000000,1.000000,0.000000
5.395586,0.467101,0.052968,0.569507,0.472969,0.006736,0.603976,-28.578000,8.621000,-9.341000,-28.626111,7.484112,-10.435293,-1.000000,1.000000,1.000000,0.000000
