t,Icx,Icy,Icz,Bmx,Bmy,Bmz,Bcx,Bcy,Bcz
10.170395,0.053117,0.057343,0.909308,9.926124,0.442895,14.163189,3.999617,-4.055566,60.943305
10.201660,0.053117,0.057343,0.909308,9.983893,0.140199,14.134474,3.999617,-4.055566,60.943305
10.253023,0.053994,0.065024,0.904050,9.998082,-0.119254,13.803062,4.062617,-4.594566,60.593305
10.284273,0.053994,0.065024,0.904050,9.868355,-0.320939,13.687862,4.062617,-4.594566,60.593305
10.335268,0.054717,0.072431,0.898535,10.055851,-0.738834,13.471651,4.114617,-5.114566,60.226305
10.366520,0.054717,0.072431,0.898535,9.954840,-0.897277,13.356113,4.114617,-5.114566,60.226305
10.417738,0.055301,0.079580,0.892779,10.084566,-1.243215,13.284155,4.156617,-5.616566,59.843305
10.448997,0.055301,0.079580,0.892779,10.171051,-1.300984,13.067944,4.156617,-5.616566,59.843305
10.500171,0.055733,0.086428,0.886782,10.257535,-1.790837,12.909502,4.187617,-6.097566,59.444305
10.531427,0.055733,0.086428,0.886782,10.027135,-1.935091,12.606806,4.187617,-6.097566,59.444305
10.582657,0.056039,0.092974,0.880573,10.257535,-2.251975,12.563564,4.209617,-6.557566,59.031305
10.613912,0.056039,0.092974,0.880573,10.243346,-2.367513,12.160194,4.209617,-6.557566,59.031305
10.667309,0.056206,0.099220,0.874168,10.185578,-2.698925,12.001414,4.221617,-6.996566,58.605305
10.698569,0.056206,0.099220,0.874168,10.142335,-2.828651,11.727772,4.221617,-6.996566,58.605305
10.747783,0.056247,0.105151,0.867581,10.200104,-3.174589,11.583518,4.224617,-7.413566,58.167305
10.779038,0.056247,0.105151,0.867581,10.156862,-3.477285,11.280823,4.224617,-7.413566,58.167305
10.830095,0.056164,0.110782,0.860812,10.185578,-3.650254,11.136907,4.218617,-7.809566,57.717305
10.861364,0.056164,0.110782,0.860812,10.272062,-3.866128,10.848400,4.218617,-7.809566,57.717305
10.912569,0.055955,0.116070,0.853877,10.127809,-3.895181,10.834211,4.203617,-8.181566,57.256305
10.943834,0.055955,0.116070,0.853877,10.055851,-4.154635,10.516989,4.203617,-8.181566,57.256305
10.994971,0.055621,0.121044,0.846821,10.185578,-4.558004,10.127809,4.179617,-8.531566,56.787305
